method_name,reference_id,query_id,beat_index,reference_beat_time_s,query_beat_time_s,estimated_reference_time_s,error_s,abs_error_s,piece,pair_id
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,152,70.027982,68.977982,69.70630385487529,-0.32167814512470727,0.32167814512470727,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,153,70.377982,69.397982,69.76303882993197,-0.614943170068031,0.614943170068031,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,154,70.707982,69.727982,71.09333389569159,0.3853518956915849,0.3853518956915849,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,155,70.977982,70.047982,71.18575977777779,0.2077777777777925,0.2077777777777925,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,156,71.285261,70.427982,71.31034027664398,0.025079276643978687,0.025079276643978687,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,157,71.587982,70.787982,71.55424050340136,-0.0337414965986369,0.0337414965986369,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,158,71.897982,71.137982,72.02034027664399,0.12235827664399324,0.12235827664399324,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,159,72.170522,71.537982,72.15412768707482,-0.016394312925186227,0.016394312925186227,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,160,72.497982,71.887982,72.46947845804989,-0.028503541950101408,0.028503541950101408,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,161,72.737982,72.217982,72.54306136507937,-0.19492063492063494,0.19492063492063494,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,162,73.027982,72.617982,73.89507950566893,0.8670975056689372,0.8670975056689372,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,163,73.307982,72.987982,73.9091156462585,0.6011336462585035,0.6011336462585035,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,164,73.587982,73.337982,74.35439810884355,0.7664161088435577,0.7664161088435577,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,165,73.906213,73.797982,74.23419501133787,0.3279820113378804,0.3279820113378804,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,166,74.277982,74.287982,74.01079604081627,-0.26718595918372046,0.26718595918372046,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,167,74.817982,74.887982,74.83791383219955,0.019931832199546307,0.019931832199546307,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,168,75.287982,75.726531,75.1522910249433,-0.13569097505670413,0.13569097505670413,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,169,75.847982,76.367982,75.30231292517007,-0.5456690748299309,0.5456690748299309,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,170,76.527982,76.817982,75.91240376870748,-0.6155782312925169,0.6155782312925169,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,171,77.007982,77.436735,77.18131549886621,0.17333349886621363,0.17333349886621363,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,172,77.587982,77.942857,77.32244897959184,-0.2655330204081565,0.2655330204081565,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,173,78.077982,78.267982,78.04707623582767,-0.030905764172331374,0.030905764172331374,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,174,78.497982,78.657982,78.40719003628124,-0.09079196371875753,0.09079196371875753,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,175,78.867982,79.047982,78.69242630385487,-0.17555569614512478,0.17555569614512478,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,176,79.168435,79.387982,78.78530612244899,-0.383128877551016,0.383128877551016,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,177,79.487982,79.767982,79.52834467120181,0.040362671201805256,0.040362671201805256,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,178,79.786667,80.117982,79.50512471655328,-0.2815422834467114,0.2815422834467114,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,179,80.067982,80.467982,80.17850340136054,0.11052140136054334,0.11052140136054334,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,180,80.357982,80.827982,80.36358290702948,0.005600907029474911,0.005600907029474911,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,181,80.642902,81.187982,80.61968253968254,-0.02321946031746336,0.02321946031746336,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,182,80.957982,81.517982,81.10002281632654,0.14204081632654209,0.14204081632654209,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,183,81.257982,81.897982,81.22460331519274,-0.033378684807260584,0.033378684807260584,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,184,81.557982,82.267982,81.57138336054423,0.01340136054423624,0.01340136054423624,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,185,81.887982,82.597982,81.99426317913831,0.10628117913832114,0.10628117913832114,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,186,82.147982,82.977982,81.97952395011338,-0.16845804988662394,0.16845804988662394,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,187,82.457982,83.307982,82.05931972789115,-0.39866227210885086,0.39866227210885086,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,188,82.959093,83.717982,82.97494345124717,0.0158504512471751,0.0158504512471751,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,189,83.417982,84.157982,83.24353741496599,-0.17444458503400995,0.17444458503400995,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,190,83.817982,84.527982,83.66884367800454,-0.14913832199546562,0.14913832199546562,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,191,84.607982,85.077982,84.03301587301587,-0.5749661269841368,0.5749661269841368,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Uninsky-1959_pid9061-19,192,86.00381,86.514286,85.37650822222223,-0.6273017777777739,0.6273017777777739,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Uninsky-1959_pid9061-19
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,0,0.827982,0.467982,0.7662585034013606,-0.061723496598639405,0.061723496598639405,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,1,1.477982,1.327982,0.7662585034013606,-0.7117234965986393,0.7117234965986393,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,2,2.047982,1.857982,0.7662585034013606,-1.2817234965986395,1.2817234965986395,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,3,2.447982,2.277982,2.858480866213152,0.4104988662131519,0.4104988662131519,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,4,2.847982,2.647982,2.9830402358276618,0.13505823582766174,0.13505823582766174,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,5,3.59619,3.027982,3.6687528344671203,0.07256283446712031,0.07256283446712031,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,6,4.388571,3.506122,3.7384126984126986,-0.6501583015873011,0.6501583015873011,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,7,4.757188,3.763265,5.224489795918367,0.46730179591836674,0.46730179591836674,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,8,5.197982,4.107982,5.224489795918367,0.026507795918367272,0.026507795918367272,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,9,5.497982,4.447982,5.5160999138322,0.018117913832199406,0.018117913832199406,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,10,5.810794,4.777982,5.7817687074829935,-0.02902529251700603,0.02902529251700603,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,11,6.407982,5.197982,6.521519414965986,0.11353741496598602,0.11353741496598602,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,12,7.264943,5.657982,7.214196417233557,-0.050746582766442394,0.050746582766442394,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,13,7.747982,6.057982,7.75546485260771,0.007482852607709312,0.007482852607709312,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,14,8.287982,6.447982,8.131885179138314,-0.15609682086168597,0.15609682086168597,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,15,8.777982,6.847982,8.312743764172335,-0.4652382358276643,0.4652382358276643,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,16,9.147982,7.167982,9.520181405895691,0.37219940589569056,0.37219940589569056,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,17,9.857982,7.527982,9.520181405895691,-0.3378005941043085,0.3378005941043085,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,18,10.567982,7.927982,9.961360544217687,-0.6066214557823137,0.6066214557823137,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,19,10.942404,8.220408,10.00834450793651,-0.9340594920634899,0.9340594920634899,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,20,11.427982,8.567982,10.565079365079365,-0.8629026349206352,0.8629026349206352,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,21,11.777982,8.917982,9.543401360544218,-2.234580639455782,2.234580639455782,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,22,12.207982,9.265306,9.520181405895691,-2.687800594104308,2.687800594104308,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,23,13.348571,9.697982,12.863854875283447,-0.48471612471655234,0.48471612471655234,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,24,14.225125,10.577562,13.431871106575963,-0.793253893424037,0.793253893424037,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,25,15.101678,11.457143,13.305034013605443,-1.7966439863945567,1.7966439863945567,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,26,15.748934,11.837982,13.374693877551021,-2.3742401224489793,2.3742401224489793,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,27,16.207982,12.367982,13.4360999138322,-2.7718820861678015,2.7718820861678015,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,28,16.60517,12.747982,13.444353741496599,-3.1608162585034023,3.1608162585034023,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,29,17.157982,13.204082,14.373151927437641,-2.784830072562359,2.784830072562359,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,30,17.837982,13.677982,14.55891156462585,-3.27907043537415,3.27907043537415,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,31,18.102857,13.930612,14.535691609977324,-3.5671653900226765,3.5671653900226765,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,32,18.537982,14.237982,16.579047619047618,-1.9589343809523818,1.9589343809523818,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,33,18.847982,14.567982,13.392834748299322,-5.4551472517006765,5.4551472517006765,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,34,19.167982,14.917982,16.82034055782313,-2.3476414421768688,2.3476414421768688,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,35,19.867982,15.457143,17.75827764399093,-2.109704356009072,2.109704356009072,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,36,20.507982,16.065306,17.809705215419502,-2.6982767845804965,2.6982767845804965,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,37,20.927982,16.477982,19.13324263038549,-1.7947393696145113,1.7947393696145113,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,38,21.437982,16.707982,18.854603174603174,-2.583378825396828,2.583378825396828,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,39,21.737982,17.077982,19.83703158730158,-1.9009504126984176,1.9009504126984176,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,40,22.037982,17.507982,19.13324263038549,-2.9047393696145107,2.9047393696145107,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
hmm_train70,Chopin_Op030No2_Cortot-1951_pid9066-19,Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10,41,22.677982,18.016327,20.547302056689343,-2.130679943310657,2.130679943310657,Chopin_Op030No2,Chopin_Op030No2_Cortot-1951_pid9066-19__Chopin_Op030No2_Yaroshinskiy-2005_pid9081-10
